record_id,source_file,title_abstract_token_len,full_token_len,exceeds_512_title_abstract,exceeds_512_full,estimated_chunks_title_abstract,estimated_chunks_full
pmc_000251,PMC000xxxxxx/PMC449898.xml,47,4929,False,True,1,16
pmc_000252,PMC000xxxxxx/PMC449899.xml,32,3371,False,True,1,11
pmc_000253,PMC000xxxxxx/PMC449900.xml,29,1979,False,True,1,6
pmc_000254,PMC000xxxxxx/PMC449901.xml,39,2358,False,True,1,8
pmc_000255,PMC000xxxxxx/PMC449902.xml,16,872,False,True,1,3
pmc_000256,PMC000xxxxxx/PMC449903.xml,39,1844,False,True,1,6
pmc_000257,PMC000xxxxxx/PMC449904.xml,13,565,False,True,1,2
pmc_000258,PMC000xxxxxx/PMC449905.xml,14,873,False,True,1,3
pmc_000259,PMC000xxxxxx/PMC449906.xml,45,2219,False,True,1,7
pmc_000260,PMC000xxxxxx/PMC449907.xml,11,914,False,True,1,3
pmc_000261,PMC000xxxxxx/PMC449908.xml,8,831,False,True,1,3
pmc_000262,PMC000xxxxxx/PMC450293.xml,26,185,False,False,1,1
pmc_000263,PMC000xxxxxx/PMC466940.xml,203,7963,False,True,1,25
pmc_000264,PMC000xxxxxx/PMC466941.xml,201,24575,False,True,1,77
pmc_000265,PMC000xxxxxx/PMC466944.xml,204,10142,False,True,1,32
pmc_000266,PMC000xxxxxx/PMC466951.xml,304,21416,False,True,1,67
pmc_000267,PMC000xxxxxx/PMC466953.xml,252,22159,False,True,1,69
pmc_000268,PMC000xxxxxx/PMC466957.xml,320,22021,False,True,1,69
pmc_000269,PMC000xxxxxx/PMC466958.xml,226,8057,False,True,1,25
pmc_000270,PMC000xxxxxx/PMC466966.xml,397,3336,False,True,1,11
pmc_000271,PMC000xxxxxx/PMC466970.xml,258,6834,False,True,1,22
pmc_000272,PMC000xxxxxx/PMC466976.xml,570,9764,True,True,2,31
pmc_000273,PMC000xxxxxx/PMC466997.xml,340,10472,False,True,1,33
pmc_000274,PMC000xxxxxx/PMC466998.xml,229,8020,False,True,1,25
pmc_000275,PMC000xxxxxx/PMC466999.xml,322,6966,False,True,1,22
pmc_000276,PMC000xxxxxx/PMC467000.xml,306,5695,False,True,1,18
pmc_000277,PMC000xxxxxx/PMC467001.xml,352,5728,False,True,1,18
pmc_000278,PMC000xxxxxx/PMC467042.xml,630,10836,True,True,2,34
pmc_000279,PMC000xxxxxx/PMC467045.xml,179,10063,False,True,1,32
pmc_000280,PMC000xxxxxx/PMC467046.xml,416,5920,False,True,2,19
pmc_000281,PMC000xxxxxx/PMC467047.xml,525,9449,True,True,2,30
pmc_000282,PMC000xxxxxx/PMC467051.xml,370,7797,False,True,1,25
pmc_000283,PMC000xxxxxx/PMC467053.xml,11,1152,False,True,1,4
pmc_000284,PMC000xxxxxx/PMC467055.xml,7,290,False,False,1,1
pmc_000285,PMC000xxxxxx/PMC467058.xml,714,10282,True,True,2,32
pmc_000286,PMC000xxxxxx/PMC467062.xml,18,1616,False,True,1,5
pmc_000287,PMC000xxxxxx/PMC467066.xml,402,9760,False,True,2,31
pmc_000288,PMC000xxxxxx/PMC467069.xml,408,11248,False,True,2,35
pmc_000289,PMC000xxxxxx/PMC467070.xml,412,10029,False,True,2,32
pmc_000290,PMC000xxxxxx/PMC467079.xml,561,8570,True,True,2,27
pmc_000291,PMC000xxxxxx/PMC467088.xml,28,2604,False,True,1,8
pmc_000292,PMC000xxxxxx/PMC467089.xml,286,22538,False,True,1,71
pmc_000293,PMC000xxxxxx/PMC467093.xml,873,8522,True,True,3,27
pmc_000294,PMC000xxxxxx/PMC467094.xml,683,9313,True,True,2,29
pmc_000295,PMC000xxxxxx/PMC467096.xml,271,11138,False,True,1,35
pmc_000296,PMC000xxxxxx/PMC467102.xml,325,3649,False,True,1,12
pmc_000297,PMC000xxxxxx/PMC467104.xml,564,24638,True,True,2,77
pmc_000298,PMC000xxxxxx/PMC467105.xml,267,6697,False,True,1,21
pmc_000299,PMC000xxxxxx/PMC467106.xml,390,6375,False,True,1,20
pmc_000300,PMC000xxxxxx/PMC467110.xml,338,6383,False,True,1,20
pmc_000301,PMC000xxxxxx/PMC467111.xml,434,8276,False,True,2,26
pmc_000302,PMC000xxxxxx/PMC479041.xml,373,15253,False,True,1,48
pmc_000303,PMC000xxxxxx/PMC479042.xml,335,19199,False,True,1,60
pmc_000304,PMC000xxxxxx/PMC479043.xml,250,9191,False,True,1,29
pmc_000305,PMC000xxxxxx/PMC479044.xml,8,897,False,True,1,3
pmc_000306,PMC000xxxxxx/PMC479045.xml,16,1001,False,True,1,3
pmc_000307,PMC000xxxxxx/PMC479046.xml,6,865,False,True,1,3
pmc_000308,PMC000xxxxxx/PMC490026.xml,332,15625,False,True,1,49
pmc_000309,PMC000xxxxxx/PMC490027.xml,329,15247,False,True,1,48
pmc_000310,PMC000xxxxxx/PMC490028.xml,18,1064,False,True,1,4
pmc_000311,PMC000xxxxxx/PMC493266.xml,338,7636,False,True,1,24
pmc_000312,PMC000xxxxxx/PMC493268.xml,392,7502,False,True,1,24
pmc_000313,PMC000xxxxxx/PMC493271.xml,406,6152,False,True,2,19
pmc_000314,PMC000xxxxxx/PMC493273.xml,527,5239,True,True,2,17
pmc_000315,PMC000xxxxxx/PMC493275.xml,426,3017,False,True,2,10
pmc_000316,PMC000xxxxxx/PMC493280.xml,365,2048,False,True,1,7
pmc_000317,PMC000xxxxxx/PMC493283.xml,466,7378,False,True,2,23
pmc_000318,PMC000xxxxxx/PMC493285.xml,229,2102,False,True,1,7
pmc_000319,PMC000xxxxxx/PMC497040.xml,362,3018,False,True,1,10
pmc_000320,PMC000xxxxxx/PMC497041.xml,311,3950,False,True,1,13
pmc_000321,PMC000xxxxxx/PMC497042.xml,581,7494,True,True,2,24
pmc_000322,PMC000xxxxxx/PMC497044.xml,530,5107,True,True,2,16
pmc_000323,PMC000xxxxxx/PMC497045.xml,354,4154,False,True,1,13
pmc_000324,PMC000xxxxxx/PMC497047.xml,610,6371,True,True,2,20
pmc_000325,PMC000xxxxxx/PMC497048.xml,305,7191,False,True,1,23
pmc_000326,PMC000xxxxxx/PMC497049.xml,355,6548,False,True,1,21
pmc_000327,PMC000xxxxxx/PMC497050.xml,118,1911,False,True,1,6
pmc_000328,PMC000xxxxxx/PMC497052.xml,292,3506,False,True,1,11
pmc_000329,PMC000xxxxxx/PMC497053.xml,14,217,False,False,1,1
pmc_000330,PMC000xxxxxx/PMC499542.xml,324,3807,False,True,1,12
pmc_000331,PMC000xxxxxx/PMC499543.xml,208,4641,False,True,1,15
pmc_000332,PMC000xxxxxx/PMC499548.xml,450,3390,False,True,2,11
pmc_000333,PMC000xxxxxx/PMC499549.xml,169,5337,False,True,1,17
pmc_000334,PMC000xxxxxx/PMC503385.xml,614,9916,True,True,2,31
pmc_000335,PMC000xxxxxx/PMC503386.xml,368,5107,False,True,1,16
pmc_000336,PMC000xxxxxx/PMC503387.xml,443,7040,False,True,2,22
pmc_000337,PMC000xxxxxx/PMC503389.xml,478,5774,False,True,2,18
pmc_000338,PMC000xxxxxx/PMC503390.xml,194,5093,False,True,1,16
pmc_000339,PMC000xxxxxx/PMC503391.xml,373,3881,False,True,1,12
pmc_000340,PMC000xxxxxx/PMC503393.xml,398,10265,False,True,1,32
pmc_000341,PMC000xxxxxx/PMC503394.xml,458,7279,False,True,2,23
pmc_000342,PMC000xxxxxx/PMC503395.xml,540,10774,True,True,2,34
pmc_000343,PMC000xxxxxx/PMC503396.xml,363,4714,False,True,1,15
pmc_000344,PMC000xxxxxx/PMC503397.xml,353,4328,False,True,1,14
pmc_000345,PMC000xxxxxx/PMC503398.xml,481,4795,False,True,2,15
pmc_000346,PMC000xxxxxx/PMC503399.xml,204,2307,False,True,1,7
pmc_000347,PMC000xxxxxx/PMC503400.xml,436,7952,False,True,2,25
pmc_000348,PMC000xxxxxx/PMC506778.xml,341,3677,False,True,1,12
pmc_000349,PMC000xxxxxx/PMC506779.xml,460,4014,False,True,2,13
pmc_000350,PMC000xxxxxx/PMC506780.xml,145,3681,False,True,1,12
pmc_000351,PMC000xxxxxx/PMC506782.xml,303,3239,False,True,1,10
pmc_000352,PMC000xxxxxx/PMC506783.xml,470,11508,False,True,2,36
pmc_000353,PMC000xxxxxx/PMC506784.xml,265,3207,False,True,1,10
pmc_000354,PMC000xxxxxx/PMC506785.xml,332,2298,False,True,1,7
pmc_000355,PMC000xxxxxx/PMC506786.xml,382,10115,False,True,1,32
pmc_000356,PMC000xxxxxx/PMC506787.xml,408,4565,False,True,2,15
pmc_000357,PMC000xxxxxx/PMC506788.xml,152,2739,False,True,1,9
pmc_000358,PMC000xxxxxx/PMC509016.xml,307,3731,False,True,1,12
pmc_000359,PMC000xxxxxx/PMC509235.xml,393,3810,False,True,1,12
pmc_000360,PMC000xxxxxx/PMC509236.xml,317,3479,False,True,1,11
pmc_000361,PMC000xxxxxx/PMC509237.xml,472,7041,False,True,2,22
pmc_000362,PMC000xxxxxx/PMC509239.xml,216,10101,False,True,1,32
pmc_000363,PMC000xxxxxx/PMC509241.xml,266,6693,False,True,1,21
pmc_000364,PMC000xxxxxx/PMC509242.xml,440,10667,False,True,2,34
pmc_000365,PMC000xxxxxx/PMC509244.xml,485,5505,False,True,2,17
pmc_000366,PMC000xxxxxx/PMC509245.xml,345,8379,False,True,1,26
pmc_000367,PMC000xxxxxx/PMC509246.xml,353,8063,False,True,1,25
pmc_000368,PMC000xxxxxx/PMC509247.xml,374,7123,False,True,1,23
pmc_000369,PMC000xxxxxx/PMC509248.xml,357,5365,False,True,1,17
pmc_000370,PMC000xxxxxx/PMC509249.xml,206,1984,False,True,1,6
pmc_000371,PMC000xxxxxx/PMC509250.xml,484,6977,False,True,2,22
pmc_000372,PMC000xxxxxx/PMC509251.xml,409,6299,False,True,2,20
pmc_000373,PMC000xxxxxx/PMC509252.xml,424,4776,False,True,2,15
pmc_000374,PMC000xxxxxx/PMC509278.xml,390,9389,False,True,1,30
pmc_000375,PMC000xxxxxx/PMC509279.xml,426,9102,False,True,2,29
pmc_000376,PMC000xxxxxx/PMC509280.xml,537,14952,True,True,2,47
pmc_000377,PMC000xxxxxx/PMC509281.xml,494,5982,False,True,2,19
pmc_000378,PMC000xxxxxx/PMC509282.xml,454,3982,False,True,2,13
pmc_000379,PMC000xxxxxx/PMC509283.xml,201,3927,False,True,1,13
pmc_000380,PMC000xxxxxx/PMC509284.xml,466,5815,False,True,2,18
pmc_000381,PMC000xxxxxx/PMC509285.xml,335,1654,False,True,1,5
pmc_000382,PMC000xxxxxx/PMC509286.xml,326,3519,False,True,1,11
pmc_000383,PMC000xxxxxx/PMC509287.xml,168,1794,False,True,1,6
pmc_000384,PMC000xxxxxx/PMC509288.xml,384,8765,False,True,1,28
pmc_000385,PMC000xxxxxx/PMC509289.xml,334,7443,False,True,1,24
pmc_000386,PMC000xxxxxx/PMC509290.xml,317,10825,False,True,1,34
pmc_000387,PMC000xxxxxx/PMC509291.xml,42,1483,False,True,1,5
pmc_000388,PMC000xxxxxx/PMC509292.xml,344,8990,False,True,1,28
pmc_000389,PMC000xxxxxx/PMC509293.xml,378,10648,False,True,1,34
pmc_000390,PMC000xxxxxx/PMC509294.xml,289,11990,False,True,1,38
pmc_000391,PMC000xxxxxx/PMC509295.xml,16,717,False,True,1,2
pmc_000392,PMC000xxxxxx/PMC509296.xml,32,2015,False,True,1,7
pmc_000393,PMC000xxxxxx/PMC509297.xml,247,8131,False,True,1,26
pmc_000394,PMC000xxxxxx/PMC509298.xml,42,3368,False,True,1,11
pmc_000395,PMC000xxxxxx/PMC509299.xml,284,8570,False,True,1,27
pmc_000396,PMC000xxxxxx/PMC509300.xml,229,12322,False,True,1,39
pmc_000397,PMC000xxxxxx/PMC509301.xml,366,9841,False,True,1,31
pmc_000398,PMC000xxxxxx/PMC509302.xml,250,8266,False,True,1,26
pmc_000399,PMC000xxxxxx/PMC509303.xml,53,3159,False,True,1,10
pmc_000400,PMC000xxxxxx/PMC509304.xml,382,13937,False,True,1,44
pmc_000401,PMC000xxxxxx/PMC509305.xml,340,9674,False,True,1,30
pmc_000402,PMC000xxxxxx/PMC509306.xml,358,18459,False,True,1,58
pmc_000403,PMC000xxxxxx/PMC509307.xml,13,992,False,True,1,3
pmc_000404,PMC000xxxxxx/PMC509308.xml,10,860,False,True,1,3
pmc_000405,PMC000xxxxxx/PMC509309.xml,12,955,False,True,1,3
pmc_000406,PMC000xxxxxx/PMC509310.xml,21,1456,False,True,1,5
pmc_000407,PMC000xxxxxx/PMC509311.xml,14,807,False,True,1,3
pmc_000408,PMC000xxxxxx/PMC509312.xml,45,4260,False,True,1,14
pmc_000409,PMC000xxxxxx/PMC509313.xml,13,581,False,True,1,2
pmc_000410,PMC000xxxxxx/PMC509314.xml,16,797,False,True,1,3
pmc_000411,PMC000xxxxxx/PMC509315.xml,32,1584,False,True,1,5
pmc_000412,PMC000xxxxxx/PMC509316.xml,55,2851,False,True,1,9
pmc_000413,PMC000xxxxxx/PMC509317.xml,9,855,False,True,1,3
pmc_000414,PMC000xxxxxx/PMC509318.xml,8,714,False,True,1,2
pmc_000415,PMC000xxxxxx/PMC509319.xml,9,901,False,True,1,3
pmc_000416,PMC000xxxxxx/PMC509320.xml,7,908,False,True,1,3
pmc_000417,PMC000xxxxxx/PMC509321.xml,17,1014,False,True,1,3
pmc_000418,PMC000xxxxxx/PMC509406.xml,242,9437,False,True,1,30
pmc_000419,PMC000xxxxxx/PMC509407.xml,295,10607,False,True,1,33
pmc_000420,PMC000xxxxxx/PMC509408.xml,228,10622,False,True,1,33
pmc_000421,PMC000xxxxxx/PMC509409.xml,329,10259,False,True,1,32
pmc_000422,PMC000xxxxxx/PMC509410.xml,202,5387,False,True,1,17
pmc_000423,PMC000xxxxxx/PMC509411.xml,10,731,False,True,1,3
pmc_000424,PMC000xxxxxx/PMC509412.xml,13,864,False,True,1,3
pmc_000425,PMC000xxxxxx/PMC509413.xml,15,829,False,True,1,3
pmc_000426,PMC000xxxxxx/PMC509414.xml,8,845,False,True,1,3
pmc_000427,PMC000xxxxxx/PMC509415.xml,11,936,False,True,1,3
pmc_000428,PMC000xxxxxx/PMC509416.xml,559,7896,True,True,2,25
pmc_000429,PMC000xxxxxx/PMC509417.xml,530,12142,True,True,2,38
pmc_000430,PMC000xxxxxx/PMC509418.xml,391,19945,False,True,1,63
pmc_000431,PMC000xxxxxx/PMC509419.xml,544,5209,True,True,2,17
pmc_000432,PMC000xxxxxx/PMC509420.xml,354,3263,False,True,1,10
pmc_000433,PMC000xxxxxx/PMC509421.xml,357,5402,False,True,1,17
pmc_000434,PMC000xxxxxx/PMC509422.xml,185,2424,False,True,1,8
pmc_000435,PMC000xxxxxx/PMC509423.xml,512,5416,False,True,2,17
pmc_000436,PMC000xxxxxx/PMC509424.xml,146,3837,False,True,1,12
pmc_000437,PMC000xxxxxx/PMC509425.xml,329,6899,False,True,1,22
pmc_000438,PMC000xxxxxx/PMC509426.xml,247,5123,False,True,1,16
pmc_000439,PMC000xxxxxx/PMC509427.xml,111,2994,False,True,1,10
pmc_000440,PMC000xxxxxx/PMC509428.xml,395,5136,False,True,1,16
pmc_000441,PMC000xxxxxx/PMC511005.xml,497,8362,False,True,2,26
pmc_000442,PMC000xxxxxx/PMC511074.xml,609,14132,True,True,2,44
pmc_000443,PMC000xxxxxx/PMC512280.xml,511,7248,False,True,2,23
pmc_000444,PMC000xxxxxx/PMC512281.xml,468,7893,False,True,2,25
pmc_000445,PMC000xxxxxx/PMC512282.xml,311,8596,False,True,1,27
pmc_000446,PMC000xxxxxx/PMC512283.xml,375,6190,False,True,1,20
pmc_000447,PMC000xxxxxx/PMC512284.xml,329,5233,False,True,1,17
pmc_000448,PMC000xxxxxx/PMC512285.xml,439,4627,False,True,2,15
pmc_000449,PMC000xxxxxx/PMC512286.xml,362,6902,False,True,1,22
pmc_000450,PMC000xxxxxx/PMC512287.xml,229,1653,False,True,1,5
pmc_000451,PMC000xxxxxx/PMC512288.xml,394,8470,False,True,1,27
pmc_000452,PMC000xxxxxx/PMC512289.xml,370,2913,False,True,1,9
pmc_000453,PMC000xxxxxx/PMC512290.xml,405,3790,False,True,2,12
pmc_000454,PMC000xxxxxx/PMC512291.xml,483,7378,False,True,2,23
pmc_000455,PMC000xxxxxx/PMC512292.xml,455,7654,False,True,2,24
pmc_000456,PMC000xxxxxx/PMC512293.xml,239,9061,False,True,1,29
pmc_000457,PMC000xxxxxx/PMC512294.xml,335,4137,False,True,1,13
pmc_000458,PMC000xxxxxx/PMC512295.xml,381,5729,False,True,1,18
pmc_000459,PMC000xxxxxx/PMC512296.xml,361,4844,False,True,1,15
pmc_000460,PMC000xxxxxx/PMC512530.xml,548,10412,True,True,2,33
pmc_000461,PMC000xxxxxx/PMC514488.xml,167,6199,False,True,1,20
pmc_000462,PMC000xxxxxx/PMC514489.xml,339,6465,False,True,1,20
pmc_000463,PMC000xxxxxx/PMC514490.xml,390,16729,False,True,1,53
pmc_000464,PMC000xxxxxx/PMC514491.xml,213,7080,False,True,1,22
pmc_000465,PMC000xxxxxx/PMC514492.xml,7,838,False,True,1,3
pmc_000466,PMC000xxxxxx/PMC514493.xml,11,1139,False,True,1,4
pmc_000467,PMC000xxxxxx/PMC514494.xml,43,999,False,True,1,3
pmc_000468,PMC000xxxxxx/PMC514495.xml,8,906,False,True,1,3
pmc_000469,PMC000xxxxxx/PMC514496.xml,320,7098,False,True,1,22
pmc_000470,PMC000xxxxxx/PMC514497.xml,416,10799,False,True,2,34
pmc_000471,PMC000xxxxxx/PMC514498.xml,429,7122,False,True,2,23
pmc_000472,PMC000xxxxxx/PMC514499.xml,320,7616,False,True,1,24
pmc_000473,PMC000xxxxxx/PMC514524.xml,487,8187,False,True,2,26
pmc_000474,PMC000xxxxxx/PMC514525.xml,448,2986,False,True,2,10
pmc_000475,PMC000xxxxxx/PMC514527.xml,126,2564,False,True,1,8
pmc_000476,PMC000xxxxxx/PMC514528.xml,528,8271,True,True,2,26
pmc_000477,PMC000xxxxxx/PMC514529.xml,328,3779,False,True,1,12
pmc_000478,PMC000xxxxxx/PMC514530.xml,475,10080,False,True,2,32
pmc_000479,PMC000xxxxxx/PMC514531.xml,274,7027,False,True,1,22
pmc_000480,PMC000xxxxxx/PMC514532.xml,269,4938,False,True,1,16
pmc_000481,PMC000xxxxxx/PMC514533.xml,687,8850,True,True,2,28
pmc_000482,PMC000xxxxxx/PMC514534.xml,496,7851,False,True,2,25
pmc_000483,PMC000xxxxxx/PMC514535.xml,276,3665,False,True,1,12
pmc_000484,PMC000xxxxxx/PMC514537.xml,404,8636,False,True,2,27
pmc_000485,PMC000xxxxxx/PMC514538.xml,9,899,False,True,1,3
pmc_000486,PMC000xxxxxx/PMC514539.xml,356,3722,False,True,1,12
pmc_000487,PMC000xxxxxx/PMC514540.xml,466,9006,False,True,2,28
pmc_000488,PMC000xxxxxx/PMC514541.xml,391,5078,False,True,1,16
pmc_000489,PMC000xxxxxx/PMC514542.xml,313,10106,False,True,1,32
pmc_000490,PMC000xxxxxx/PMC514543.xml,500,6398,False,True,2,20
pmc_000491,PMC000xxxxxx/PMC514544.xml,390,3931,False,True,1,13
pmc_000492,PMC000xxxxxx/PMC514545.xml,330,7869,False,True,1,25
pmc_000493,PMC000xxxxxx/PMC514546.xml,360,6018,False,True,1,19
pmc_000494,PMC000xxxxxx/PMC514547.xml,282,2798,False,True,1,9
pmc_000495,PMC000xxxxxx/PMC514548.xml,458,4475,False,True,2,14
pmc_000496,PMC000xxxxxx/PMC514549.xml,524,5576,True,True,2,18
pmc_000497,PMC000xxxxxx/PMC514550.xml,569,6733,True,True,2,21
pmc_000498,PMC000xxxxxx/PMC514551.xml,400,5846,False,True,1,19
pmc_000499,PMC000xxxxxx/PMC514552.xml,353,9167,False,True,1,29
pmc_000500,PMC000xxxxxx/PMC514553.xml,266,5415,False,True,1,17
