id,record_id,route,chunk_strategy,source_file,title,section_title,section_index,section_source,chunk_index,chunk_count,within_section_chunk_index,within_section_chunk_count,chunk_chars,chunk_token_len
pmc_000014::chunk_00045,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Results,1,xml_top_level_sec,45,71,38,43,1612,397
pmc_000014::chunk_00046,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Results,1,xml_top_level_sec,46,71,39,43,1798,382
pmc_000014::chunk_00047,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Results,1,xml_top_level_sec,47,71,40,43,1934,389
pmc_000014::chunk_00048,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Results,1,xml_top_level_sec,48,71,41,43,1836,376
pmc_000014::chunk_00049,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Results,1,xml_top_level_sec,49,71,42,43,464,108
pmc_000014::chunk_00050,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,50,71,0,13,10,3
pmc_000014::chunk_00051,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,51,71,1,13,1763,353
pmc_000014::chunk_00052,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,52,71,2,13,1785,390
pmc_000014::chunk_00053,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,53,71,3,13,2025,390
pmc_000014::chunk_00054,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,54,71,4,13,1799,380
pmc_000014::chunk_00055,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,55,71,5,13,1703,346
pmc_000014::chunk_00056,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,56,71,6,13,1729,383
pmc_000014::chunk_00057,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,57,71,7,13,1940,392
pmc_000014::chunk_00058,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,58,71,8,13,1789,400
pmc_000014::chunk_00059,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,59,71,9,13,1848,375
pmc_000014::chunk_00060,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,60,71,10,13,2063,392
pmc_000014::chunk_00061,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,61,71,11,13,1986,372
pmc_000014::chunk_00062,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Discussion,2,xml_top_level_sec,62,71,12,13,651,108
pmc_000014::chunk_00063,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Materials and Methods,3,xml_top_level_sec,63,71,0,5,21,5
pmc_000014::chunk_00064,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Materials and Methods,3,xml_top_level_sec,64,71,1,5,1536,402
pmc_000014::chunk_00065,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Materials and Methods,3,xml_top_level_sec,65,71,2,5,1178,349
pmc_000014::chunk_00066,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Materials and Methods,3,xml_top_level_sec,66,71,3,5,1315,393
pmc_000014::chunk_00067,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Materials and Methods,3,xml_top_level_sec,67,71,4,5,601,162
pmc_000014::chunk_00068,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Supporting Information,4,xml_top_level_sec,68,71,0,3,22,4
pmc_000014::chunk_00069,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Supporting Information,4,xml_top_level_sec,69,71,1,3,1632,400
pmc_000014::chunk_00070,pmc_000014,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212691.xml,The Roles of APC and Axin Derived from Experimental and Theoretical Analysis of the Wnt Pathway,Supporting Information,4,xml_top_level_sec,70,71,2,3,947,214
pmc_000015::chunk_00000,pmc_000015,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Title and abstract,-1,record_title_abstract,0,31,0,1,1500,338
pmc_000015::chunk_00001,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Introduction,0,xml_top_level_sec,1,31,0,4,12,3
pmc_000015::chunk_00002,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Introduction,0,xml_top_level_sec,2,31,1,4,1507,368
pmc_000015::chunk_00003,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Introduction,0,xml_top_level_sec,3,31,2,4,1377,380
pmc_000015::chunk_00004,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Introduction,0,xml_top_level_sec,4,31,3,4,1196,292
pmc_000015::chunk_00005,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,5,31,0,14,7,3
pmc_000015::chunk_00006,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,6,31,1,14,1581,384
pmc_000015::chunk_00007,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,7,31,2,14,1675,395
pmc_000015::chunk_00008,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,8,31,3,14,1680,388
pmc_000015::chunk_00009,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,9,31,4,14,1587,386
pmc_000015::chunk_00010,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,10,31,5,14,1549,397
pmc_000015::chunk_00011,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,11,31,6,14,1520,383
pmc_000015::chunk_00012,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,12,31,7,14,1454,392
pmc_000015::chunk_00013,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,13,31,8,14,1404,362
pmc_000015::chunk_00014,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,14,31,9,14,1419,367
pmc_000015::chunk_00015,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,15,31,10,14,1464,376
pmc_000015::chunk_00016,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,16,31,11,14,1651,393
pmc_000015::chunk_00017,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,17,31,12,14,1351,375
pmc_000015::chunk_00018,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Results,1,xml_top_level_sec,18,31,13,14,1036,263
pmc_000015::chunk_00019,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Discussion,2,xml_top_level_sec,19,31,0,5,10,3
pmc_000015::chunk_00020,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Discussion,2,xml_top_level_sec,20,31,1,5,1737,401
pmc_000015::chunk_00021,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Discussion,2,xml_top_level_sec,21,31,2,5,1570,374
pmc_000015::chunk_00022,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Discussion,2,xml_top_level_sec,22,31,3,5,1581,391
pmc_000015::chunk_00023,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Discussion,2,xml_top_level_sec,23,31,4,5,1050,221
pmc_000015::chunk_00024,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Materials and Methods,3,xml_top_level_sec,24,31,0,6,21,5
pmc_000015::chunk_00025,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Materials and Methods,3,xml_top_level_sec,25,31,1,6,41,12
pmc_000015::chunk_00026,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Materials and Methods,3,xml_top_level_sec,26,31,2,6,512,319
pmc_000015::chunk_00027,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Materials and Methods,3,xml_top_level_sec,27,31,3,6,221,136
pmc_000015::chunk_00028,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Materials and Methods,3,xml_top_level_sec,28,31,4,6,1251,372
pmc_000015::chunk_00029,pmc_000015,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Materials and Methods,3,xml_top_level_sec,29,31,5,6,1083,287
pmc_000015::chunk_00030,pmc_000015,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212692.xml,Genome-Wide RNAi of C. elegans Using the Hypersensitive rrf-3 Strain Reveals Novel Gene Functions,Supporting Information,4,xml_top_level_sec,30,31,0,1,472,118
pmc_000016::chunk_00000,pmc_000016,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212693.xml,Heterochromatin Dynamics,Full text fallback,0,no_section_recursive_fallback,0,7,0,7,167,38
pmc_000016::chunk_00001,pmc_000016,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212693.xml,Heterochromatin Dynamics,Full text fallback,0,no_section_recursive_fallback,1,7,1,7,1725,379
pmc_000016::chunk_00002,pmc_000016,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212693.xml,Heterochromatin Dynamics,Full text fallback,0,no_section_recursive_fallback,2,7,2,7,1763,399
pmc_000016::chunk_00003,pmc_000016,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212693.xml,Heterochromatin Dynamics,Full text fallback,0,no_section_recursive_fallback,3,7,3,7,1694,396
pmc_000016::chunk_00004,pmc_000016,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212693.xml,Heterochromatin Dynamics,Full text fallback,0,no_section_recursive_fallback,4,7,4,7,1884,397
pmc_000016::chunk_00005,pmc_000016,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212693.xml,Heterochromatin Dynamics,Full text fallback,0,no_section_recursive_fallback,5,7,5,7,1875,381
pmc_000016::chunk_00006,pmc_000016,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212693.xml,Heterochromatin Dynamics,Full text fallback,0,no_section_recursive_fallback,6,7,6,7,790,155
pmc_000017::chunk_00000,pmc_000017,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212694.xml,Microarray Analysis,Title and abstract,-1,record_title_abstract,0,8,0,1,241,47
pmc_000017::chunk_00001,pmc_000017,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212694.xml,Microarray Analysis,Fundamental Microarray Technology,0,xml_top_level_sec,1,8,0,3,33,7
pmc_000017::chunk_00002,pmc_000017,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212694.xml,Microarray Analysis,Fundamental Microarray Technology,0,xml_top_level_sec,2,8,1,3,1957,389
pmc_000017::chunk_00003,pmc_000017,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212694.xml,Microarray Analysis,Fundamental Microarray Technology,0,xml_top_level_sec,3,8,2,3,1497,268
pmc_000017::chunk_00004,pmc_000017,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212694.xml,Microarray Analysis,Fishing for Hypotheses,1,xml_top_level_sec,4,8,0,4,22,8
pmc_000017::chunk_00005,pmc_000017,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212694.xml,Microarray Analysis,Fishing for Hypotheses,1,xml_top_level_sec,5,8,1,4,1979,386
pmc_000017::chunk_00006,pmc_000017,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212694.xml,Microarray Analysis,Fishing for Hypotheses,1,xml_top_level_sec,6,8,2,4,1968,392
pmc_000017::chunk_00007,pmc_000017,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212694.xml,Microarray Analysis,Fishing for Hypotheses,1,xml_top_level_sec,7,8,3,4,1097,198
pmc_000018::chunk_00000,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,Title and abstract,-1,record_title_abstract,0,8,0,1,278,64
pmc_000018::chunk_00001,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,V(D)J Recombination: A Cut-and-Paste Reaction,0,xml_top_level_sec,1,8,0,1,1353,319
pmc_000018::chunk_00002,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,RAGs: Indispensable for V(D)J Recombination,1,xml_top_level_sec,2,8,0,1,1417,353
pmc_000018::chunk_00003,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,RSSs: The Targets of the Reaction,2,xml_top_level_sec,3,8,0,1,2007,477
pmc_000018::chunk_00004,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,Breaks: Necessary Precursors of Recombination,3,xml_top_level_sec,4,8,0,1,1102,266
pmc_000018::chunk_00005,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,Resolution: The Final Step,4,xml_top_level_sec,5,8,0,1,1078,282
pmc_000018::chunk_00006,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,An Evolutionary Model of V(D)J Recombination,5,xml_top_level_sec,6,8,0,1,1750,408
pmc_000018::chunk_00007,pmc_000018,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212695.xml,V(D)J Recombination and the Evolution of the Adaptive Immune System,Conclusion,6,xml_top_level_sec,7,8,0,1,490,105
pmc_000019::chunk_00000,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,0,7,0,7,185,32
pmc_000019::chunk_00001,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,1,7,1,7,2047,396
pmc_000019::chunk_00002,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,2,7,2,7,1953,396
pmc_000019::chunk_00003,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,3,7,3,7,2207,394
pmc_000019::chunk_00004,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,4,7,4,7,1970,374
pmc_000019::chunk_00005,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,5,7,5,7,2125,392
pmc_000019::chunk_00006,pmc_000019,recursive_fallback_no_section,recursive_fulltext_no_section,PMC000xxxxxx/PMC212696.xml,Neuroscience Networks,Full text fallback,0,no_section_recursive_fallback,6,7,6,7,439,83
pmc_000020::chunk_00000,pmc_000020,semantic_section,section_whole_under_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Title and abstract,-1,record_title_abstract,0,20,0,1,131,28
pmc_000020::chunk_00001,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Complex Challenges and the Virtue of Simplicity,0,xml_top_level_sec,1,20,0,6,47,9
pmc_000020::chunk_00002,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Complex Challenges and the Virtue of Simplicity,0,xml_top_level_sec,2,20,1,6,1962,398
pmc_000020::chunk_00003,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Complex Challenges and the Virtue of Simplicity,0,xml_top_level_sec,3,20,2,6,1883,381
pmc_000020::chunk_00004,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Complex Challenges and the Virtue of Simplicity,0,xml_top_level_sec,4,20,3,6,2003,384
pmc_000020::chunk_00005,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Complex Challenges and the Virtue of Simplicity,0,xml_top_level_sec,5,20,4,6,1798,375
pmc_000020::chunk_00006,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Complex Challenges and the Virtue of Simplicity,0,xml_top_level_sec,6,20,5,6,1257,266
pmc_000020::chunk_00007,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Evolution in Action,1,xml_top_level_sec,7,20,0,5,19,5
pmc_000020::chunk_00008,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Evolution in Action,1,xml_top_level_sec,8,20,1,5,1624,377
pmc_000020::chunk_00009,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Evolution in Action,1,xml_top_level_sec,9,20,2,5,1842,385
pmc_000020::chunk_00010,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Evolution in Action,1,xml_top_level_sec,10,20,3,5,1916,397
pmc_000020::chunk_00011,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,Evolution in Action,1,xml_top_level_sec,11,20,4,5,1388,257
pmc_000020::chunk_00012,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The Limits to Truth,2,xml_top_level_sec,12,20,0,4,19,6
pmc_000020::chunk_00013,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The Limits to Truth,2,xml_top_level_sec,13,20,1,4,1863,381
pmc_000020::chunk_00014,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The Limits to Truth,2,xml_top_level_sec,14,20,2,4,1807,397
pmc_000020::chunk_00015,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The Limits to Truth,2,xml_top_level_sec,15,20,3,4,672,129
pmc_000020::chunk_00016,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The First Steps to Freedom,3,xml_top_level_sec,16,20,0,4,26,7
pmc_000020::chunk_00017,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The First Steps to Freedom,3,xml_top_level_sec,17,20,1,4,1814,373
pmc_000020::chunk_00018,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The First Steps to Freedom,3,xml_top_level_sec,18,20,2,4,1827,381
pmc_000020::chunk_00019,pmc_000020,semantic_section,section_recursive_over_512,PMC000xxxxxx/PMC212697.xml,Digital Evolution,The First Steps to Freedom,3,xml_top_level_sec,19,20,3,4,1065,202
